step,EKF,G-FOLD,PID_Controller,RL_Controller,FTCA,Transformer,FDIR,HTN_Planner,GOAC,SW_Bus,total_ms
257,0.2861999673768878,0.08769996929913759,0.20080001559108496,0.027399975806474686,2.910599927417934,0.0038999132812023163,0.1729000359773636,0.34950010012835264,0.0097999582067132,0.021000043489038944,4.798500100150704
258,0.32949994783848524,0.10170007590204477,0.23680005688220263,0.028799986466765404,1.6259000403806567,0.002700020559132099,0.11190003715455532,0.14569994527846575,0.007300055585801601,0.018400023691356182,3.087199991568923
259,0.34609995782375336,0.10730000212788582,0.2370000584051013,0.028699985705316067,2.058299956843257,0.002700020559132099,0.14110002666711807,0.14939997345209122,0.007999944500625134,0.019700033590197563,3.5540000535547733
260,0.47099997755140066,33.8425999507308,0.19679998513311148,0.02529995981603861,1.6068000113591552,0.002600019797682762,0.11079991236329079,0.14760007616132498,0.0078000593930482864,0.018200022168457508,36.82199993636459
261,0.7941999938338995,0.10990002192556858,0.2660000463947654,0.03029999788850546,1.7290000105276704,0.003200024366378784,0.1230000052601099,0.16289995983242989,0.008199946023523808,0.02080004196614027,3.7832000525668263
262,0.6796999368816614,0.22039993200451136,0.42719999328255653,0.10000006295740604,5.100800073705614,0.00500003807246685,0.15790003817528486,0.2172000240534544,0.008400063961744308,0.020900042727589607,7.979299989528954
263,0.4243000876158476,0.16189995221793652,0.33899990376085043,0.04079996142536402,1.983499969355762,0.002800021320581436,0.11279992759227753,0.14969997573643923,0.0077999429777264595,0.01910002902150154,4.053000011481345
264,0.6020000437274575,0.09590003173798323,0.21410000044852495,0.026799971237778664,2.1762999240309,0.006199930794537067,0.20409992430359125,0.4246999742463231,0.01370010431855917,0.08649996016174555,4.391900030896068
265,0.3163999645039439,0.14190003275871277,0.21229998674243689,0.02480007242411375,1.5829999465495348,0.002600019797682762,0.11340004857629538,0.16459997277706861,0.008200062438845634,0.019099912606179714,3.0349999433383346
266,0.31320005655288696,0.09679992217570543,0.2109999768435955,0.02619996666908264,1.9446000223979354,0.003100023604929447,0.12049998622387648,0.16160006634891033,0.008100061677396297,0.021200045011937618,3.692000056616962
267,0.3247999120503664,0.09000010322779417,0.2114999806508422,0.02619996666908264,2.0869000582024455,0.004900037311017513,0.1821999903768301,0.15949993394315243,0.008199946023523808,0.02029992174357176,3.552399924956262
268,0.2951000351458788,0.10159995872527361,0.2025000285357237,0.024399952962994576,1.7044999403879046,0.0036999117583036423,0.18810003530234098,0.2294000005349517,0.007999944500625134,0.019400031305849552,3.1941001070663333
269,0.4382999613881111,0.14320004265755415,0.36890001501888037,0.04449998959898949,3.436399972997606,0.004100031219422817,0.1813999842852354,0.3402999136596918,0.020399922505021095,0.030399998649954796,5.876700044609606
270,1.210099901072681,55.18849997315556,0.20769995171576738,0.02519995905458927,2.853899961337447,0.005199923180043697,0.24129997473210096,0.1767999492585659,0.008599949069321156,0.020999927073717117,60.38749997969717
271,0.4430999979376793,0.14459993690252304,0.3704000264406204,0.04369998350739479,1.6096000326797366,0.002700020559132099,0.1159000676125288,0.15209999401122332,0.007700058631598949,0.019000028260052204,3.553899936378002
272,0.31319994013756514,0.08909997995942831,0.2025000285357237,0.024399952962994576,1.5679000644013286,0.002699904143810272,0.11640007141977549,0.1556000206619501,0.00809994526207447,0.019200029782950878,2.949999994598329
273,0.28739997651427984,0.098800053820014,0.23550004698336124,0.028099981136620045,1.615899964235723,0.002700020559132099,0.11429993901401758,0.14899997040629387,0.0078000593930482864,0.017400016076862812,3.0393999768421054
274,0.45709998812526464,0.23849995341151953,0.2618000144138932,0.02750009298324585,1.6963999951258302,0.003200024366378784,0.12119999155402184,0.1634999644011259,0.008399947546422482,0.018999911844730377,3.444699919782579
275,0.47109997831285,0.1097000204026699,0.26920007076114416,0.048200017772614956,1.6411000397056341,0.0027999049052596092,0.1175999641418457,0.15630002599209547,0.007999944500625134,0.019000028260052204,3.4490999532863498
276,0.381199992261827,0.09400001727044582,0.219999928958714,0.02619996666908264,2.6817999314516783,0.004100031219422817,0.1770000671967864,0.2615000121295452,0.008699949830770493,0.021799933165311813,4.33499994687736
277,0.2924000145867467,0.08859997615218163,0.20300003234297037,0.024000066332519054,1.5622000209987164,0.002699904143810272,0.11170003563165665,0.152299995534122,0.007700058631598949,0.01859990879893303,2.873099991120398
278,0.40040002204477787,0.09440002031624317,0.23509992752224207,0.026499968953430653,1.695500104688108,0.002700020559132099,0.11429993901401758,0.1550000160932541,0.0076999422162771225,0.018300022929906845,3.1687000300735235
279,0.2911000046879053,0.08829997386783361,0.22510008420795202,0.027699978090822697,1.6623000847175717,0.002500019036233425,0.11150003410875797,0.1509999856352806,0.007600057870149612,0.017499900422990322,3.0385999707505107
280,0.6619000341743231,45.80189997795969,0.368500011973083,0.045199994929134846,3.595600021071732,0.004399917088449001,0.1729999203234911,0.3541000187397003,0.011100084520876408,0.027099973522126675,52.29259992484003
281,0.29529992025345564,0.09099999442696571,0.31590007711201906,0.033400021493434906,1.9518999615684152,0.002900022082030773,0.11790008284151554,0.21440000273287296,0.008100061677396297,0.019400031305849552,3.588699968531728
282,0.30429998878389597,0.08939998224377632,0.20679994486272335,0.02619996666908264,1.6264000441879034,0.002700020559132099,0.11599995195865631,0.15550001990050077,0.007899943739175797,0.017700018361210823,2.9866000404581428
283,0.36890001501888037,0.10269996710121632,0.3963999915868044,0.029499991796910763,1.615299959667027,0.002699904143810272,0.11330004781484604,0.1503999810665846,0.008500064723193645,0.01910002902150154,3.3227000385522842
284,0.3193001030012965,0.09809993207454681,0.22329995408654213,0.02659996971487999,1.5666999388486147,0.002700020559132099,0.11479994282126427,0.16799999866634607,0.008499948307871819,0.018700025975704193,2.998199895955622
285,0.41910004802048206,0.15959993470460176,0.41390000842511654,0.030800001695752144,1.6323999734595418,0.002700020559132099,0.16390008386224508,0.16850000247359276,0.008499948307871819,0.020000035874545574,3.5263000754639506
286,0.3100000321865082,0.11000002268701792,0.23999996483325958,0.027999980375170708,1.6069000121206045,0.002700020559132099,0.1129999291151762,0.15269999857991934,0.0077999429777264595,0.018300022929906845,3.0842999694868922
287,0.2856999635696411,0.08680007886141539,0.2245999639853835,0.027799978852272034,1.6595999477431178,0.002600019797682762,0.11170003563165665,0.15009997878223658,0.0075999414548277855,0.01780001912266016,3.031600033864379
288,0.403400044888258,0.09430001955479383,0.22609997540712357,0.026499968953430653,1.8191999988630414,0.002800021320581436,0.11180003639310598,0.1509999856352806,0.0078000593930482864,0.017900019884109497,3.395100007764995
289,0.27740001678466797,0.08649996016174555,0.1973999897018075,0.02429995220154524,2.0569999469444156,0.002900022082030773,0.12609991244971752,0.15570002142339945,0.007600057870149612,0.018999911844730377,3.4007999347522855
290,0.462799915112555,35.352000035345554,0.2012000186368823,0.024700071662664413,1.5601000050082803,0.002700020559132099,0.11300004553049803,0.15879992861300707,0.007500057108700275,0.018400023691356182,38.31109998282045
291,0.2957999240607023,0.09450002107769251,0.2664000494405627,0.02859998494386673,1.5817999374121428,0.002500019036233425,0.10869989637285471,0.1471000723540783,0.007400056347250938,0.01780001912266016,3.0215999577194452
292,0.30010007321834564,0.0914999982342124,0.22280006669461727,0.026699970476329327,1.5202000504359603,0.002600019797682762,0.1097000204026699,0.16830000095069408,0.007500057108700275,0.01810002140700817,2.8894999995827675
293,0.304599991068244,0.09099999442696571,0.2085000742226839,0.025700079277157784,1.5103999758139253,0.002500019036233425,0.10820000898092985,0.14589994680136442,0.0077999429777264595,0.01750001683831215,2.8550000861287117
294,0.2861000830307603,0.08639995940029621,0.27249997947365046,0.024699955247342587,1.6821000026538968,0.002700020559132099,0.11459994129836559,0.14880008529871702,0.007900060154497623,0.01780001912266016,3.048200043849647
295,0.35230000503361225,0.11169991921633482,0.2674000570550561,0.03060000017285347,1.9103999948129058,0.0027999049052596092,0.12590002734214067,0.17120002303272486,0.007500057108700275,0.01810002140700817,3.57960001565516
296,0.41360000614076853,0.13100006617605686,0.328300055116415,0.04030007403343916,1.9712999928742647,0.002800021320581436,0.11889997404068708,0.215300009585917,0.008999952115118504,0.0339999096468091,4.0620999643579125
297,0.30239997431635857,0.09900005534291267,0.2125001046806574,0.03190001007169485,1.5859000850468874,0.002500019036233425,0.10930001735687256,0.14809996355324984,0.0075999414548277855,0.018000020645558834,2.9114000499248505
298,0.3021999727934599,0.08899997919797897,0.206099939532578,0.024499953724443913,1.590500003658235,0.002500019036233425,0.10960001964122057,0.14729995746165514,0.0072999391704797745,0.017400016076862812,2.9090000316500664
299,0.44189998880028725,0.10109995491802692,0.2722999779507518,0.026699970476329327,1.6071998979896307,0.002800021320581436,0.11259992606937885,0.14780007768422365,0.008300063200294971,0.017900019884109497,3.2034999458119273
300,0.5155999679118395,39.24220008775592,0.5423000548034906,0.1346999779343605,3.6504999734461308,0.003200024366378784,0.1265000319108367,0.20830007269978523,0.009400071576237679,0.020600040443241596,45.59830005746335
301,0.5005999701097608,0.1284000463783741,0.21890003699809313,0.024799956008791924,2.365599968470633,0.003300025127828121,0.11529994662851095,0.1550000160932541,0.0076999422162771225,0.01850002445280552,4.048600094392896
302,0.3242000238969922,0.10519998613744974,0.23340003099292517,0.028000096790492535,1.6135999467223883,0.002600019797682762,0.11039990931749344,0.1439000479876995,0.007700058631598949,0.01719989813864231,3.073900006711483
303,0.532599980942905,0.17720006871968508,0.49350003246217966,0.05889998283237219,1.6461999621242285,0.00300002284348011,0.12009998317807913,0.1759000588208437,0.008400063961744308,0.021400046534836292,4.260299960151315
304,0.4564000992104411,0.16090006101876497,0.39130006916821003,0.04469999112188816,1.8900999566540122,0.002700020559132099,0.11200003791600466,0.15550001990050077,0.007600057870149612,0.017900019884109497,4.1250999784097075
305,0.3264000406488776,0.1004999503493309,0.23539992980659008,0.02819998189806938,1.540199969895184,0.002600019797682762,0.11119991540908813,0.14720007311552763,0.008500064723193645,0.017200014553964138,3.0207999516278505
306,0.29749993700534105,0.10529998689889908,0.2557000843808055,0.029099988751113415,1.9376000855118036,0.002600019797682762,0.1148999435827136,0.20540005061775446,0.00800006091594696,0.017499900422990322,3.5536999348551035
307,0.3410999197512865,0.11070002801716328,0.2714999718591571,0.030700000934302807,1.8366000149399042,0.002900022082030773,0.11449994053691626,0.22879999596625566,0.0074999406933784485,0.01810002140700817,3.502100007608533
308,0.45140006113797426,0.16980001237243414,0.34689996391534805,0.040199956856667995,3.2911000307649374,0.004100031219422817,0.16469997353851795,0.34989998675882816,0.012600095942616463,0.026699970476329327,5.754199926741421
309,0.3464999608695507,0.09370001498609781,0.22169994190335274,0.02559996210038662,2.1286000264808536,0.003400025889277458,0.13890000991523266,0.22839999292045832,0.00809994526207447,0.020099920220673084,3.8050999864935875
310,0.4974999465048313,36.87239997088909,0.268799951300025,0.0342000275850296,1.5863999724388123,0.002800021320581436,0.11469994205981493,0.15059998258948326,0.007999944500625134,0.018300022929906845,39.98010000213981
311,0.3035999834537506,0.10030006524175406,0.2544000744819641,0.029300106689333916,1.7253999831154943,0.002500019036233425,0.11330004781484604,0.15080010052770376,0.0078000593930482864,0.020300038158893585,3.181600011885166
312,0.4805000498890877,0.10279996786266565,0.3743999404832721,0.03200001083314419,1.5688999556005,0.002699904143810272,0.11630007065832615,0.14800007920712233,0.00800006091594696,0.018000020645558834,3.2816999591886997
313,0.3114000428467989,0.09430001955479383,0.22990000434219837,0.028399983420968056,1.5390000771731138,0.002599903382360935,0.13409997336566448,0.14720007311552763,0.009200070053339005,0.018000020645558834,2.953900024294853
314,0.29310001991689205,0.08809997234493494,0.20070001482963562,0.023999949917197227,1.6852000262588263,0.002500019036233425,0.11340004857629538,0.15159999020397663,0.0073999399319291115,0.018000020645558834,3.0567001085728407
315,0.30800001695752144,0.09680003859102726,0.224800081923604,0.02680008765310049,1.5565999783575535,0.002599903382360935,0.11260004248470068,0.14679995365440845,0.0072999391704797745,0.0171000137925148,2.9285000637173653
316,0.31189993023872375,0.09820004925131798,0.2258999738842249,0.02759997732937336,2.3768999380990863,0.0029999064281582832,0.11859997175633907,0.1545000122860074,0.0076999422162771225,0.019700033590197563,3.7863999605178833
317,0.3309000749140978,0.10569998994469643,0.25669997557997704,0.029999995604157448,1.903100055642426,0.002700020559132099,0.11650007218122482,0.22469996474683285,0.008200062438845634,0.029700109735131264,3.5793998977169394
318,0.30179996974766254,0.09580003097653389,0.23960007820278406,0.02850010059773922,1.5564999775961041,0.002699904143810272,0.11010002344846725,0.1479999627918005,0.0072999391704797745,0.01750001683831215,2.965899999253452
319,0.32510003075003624,0.09799993131309748,0.22739998530596495,0.027699978090822697,1.5650999266654253,0.004700035788118839,0.15350000467151403,0.3533000126481056,0.020499923266470432,0.02659996971487999,3.3027000026777387
320,0.44790003448724747,43.109399965032935,0.20599993877112865,0.025000073947012424,1.853400026448071,0.002699904143810272,0.11530006304383278,0.1588000450283289,0.0077999429777264595,0.01989991869777441,46.731799957342446
321,0.2983999438583851,0.0950000248849392,0.21650001872330904,0.024400069378316402,1.5734999906271696,0.002599903382360935,0.11170003563165665,0.15129998791962862,0.007500057108700275,0.017399899661540985,2.9091999167576432
322,0.328000052832067,0.09169999975711107,0.2269999822601676,0.025399960577487946,2.2352999076247215,0.00300002284348011,0.11539994738996029,0.15199999324977398,0.00970007386058569,0.018699909560382366,3.643499920144677
323,0.287800095975399,0.0860999571159482,0.20739994943141937,0.025099958293139935,1.5530999517068267,0.002600019797682762,0.1498999772593379,0.19510008860379457,0.008400063961744308,0.021400046534836292,2.962200087495148
324,0.2995000686496496,0.08449994493275881,0.23929995950311422,0.028799986466765404,3.840800025500357,0.004500034265220165,0.17719995230436325,0.38159999530762434,0.011899974197149277,0.028499984182417393,5.586000042967498
325,0.4726999904960394,0.16099994536489248,0.3871999215334654,0.04710000939667225,3.499799990095198,0.004300032742321491,0.22430007811635733,0.3442000597715378,0.01170008908957243,0.02829998265951872,6.138699944131076
326,0.4981999518349767,0.17939996905624866,0.25839998852461576,0.028499984182417393,1.6267000464722514,0.0030999071896076202,0.12149999383836985,0.16379996668547392,0.008199946023523808,0.02010003663599491,3.3462001010775566
327,0.37809996865689754,0.09580003097653389,0.27630000840872526,0.026699970476329327,2.429300104267895,0.003400025889277458,0.12270000297576189,0.16550009604543447,0.008400063961744308,0.021400046534836292,4.027400049380958
328,0.3866000333800912,0.09190000128000975,0.21630001720041037,0.02550007775425911,1.5212999423965812,0.002500019036233425,0.11059991084039211,0.14460005331784487,0.009100069291889668,0.019099912606179714,3.0299999052658677
329,0.31070003751665354,0.09759992826730013,0.24349999148398638,0.028699985705316067,2.45189992710948,0.003100023604929447,0.11560006532818079,0.15209999401122332,0.007600057870149612,0.019400031305849552,3.9266999810934067
330,0.4619000246748328,39.92779995314777,0.21749990992248058,0.029499991796910763,3.371400060132146,0.003300025127828121,0.12939993757754564,0.1713000237941742,0.007899943739175797,0.020099920220673084,44.77439995389432
331,0.4582999972626567,0.1895999303087592,0.4368000663816929,0.05050003528594971,3.2594000222161412,0.003100023604929447,0.12099999003112316,0.21900003775954247,0.00870006624609232,0.020400038920342922,5.67610003054142
332,0.30509999487549067,0.09560002945363522,0.29829994309693575,0.0315000070258975,3.2529999734833837,0.003700028173625469,0.17140002455562353,0.34639996010810137,0.011699972674250603,0.027300091460347176,5.137300002388656
333,0.7903999648988247,0.23779994808137417,0.7880999473854899,0.07619999814778566,4.337600083090365,0.004999921657145023,0.21129997912794352,0.9670999133959413,0.021200045011937618,0.03330002073198557,8.980899932794273
334,0.5317999748513103,0.1452999422326684,0.39089994970709085,0.04650000482797623,3.30550002399832,0.0039000296965241432,0.15009997878223658,0.16729999333620071,0.008499948307871819,0.02110004425048828,5.689399898983538
335,0.5339999916031957,0.21510000806301832,0.7250000489875674,0.06230000872164965,3.7968000397086143,0.005400041118264198,0.20320003386586905,0.345399952493608,0.011800089851021767,0.029999995604157448,7.025199942290783
336,0.974200083874166,0.10930001735687256,0.24449999909847975,0.02719997428357601,3.108499920926988,0.003200024366378784,0.14000001829117537,0.28360006399452686,0.01079996582120657,0.02110004425048828,5.438199965283275
337,0.5018999800086021,0.30670000705868006,0.7302999729290605,0.05640008021146059,3.8154999492689967,0.004600035026669502,0.2031000331044197,0.29790005646646023,0.011699972674250603,0.02629996743053198,7.436999934725463
338,0.4993000766262412,0.15959993470460176,0.4459000192582607,0.05350005812942982,3.713599988259375,0.004299916326999664,0.19139994401484728,0.3629999700933695,0.015700003132224083,0.0315000070258975,6.466399994678795
339,0.4487999249249697,0.14249992091208696,0.37539994809776545,0.04600000102072954,3.9694999577477574,0.005799927748739719,0.219399924390018,0.38490002043545246,0.014699995517730713,0.030199997127056122,6.52339996304363
340,0.47179998364299536,109.63720001745969,0.5048000020906329,0.04879990592598915,3.1617000931873918,0.004200031980872154,0.175100052729249,0.33850001636892557,0.011599971912801266,0.029799994081258774,115.14280003029853
341,0.408399966545403,0.11149991769343615,0.30640000477433205,0.02529995981603861,2.4213000433519483,0.00300002284348011,0.12969993986189365,0.2437999937683344,0.007999944500625134,0.020000035874545574,4.127100110054016
342,0.3119000466540456,0.18089998047798872,0.23870007134974003,0.026899971999228,3.4241999965161085,0.004500034265220165,0.17830007709562778,0.27840002439916134,0.01170008908957243,0.028099981136620045,5.534800002351403
343,0.5133000668138266,0.15400000847876072,0.4327999195083976,0.05259993486106396,3.6672999849542975,0.005299923941493034,0.19679998513311148,0.380899989977479,0.01279998105019331,0.030399998649954796,6.631600088439882
344,0.46499993186444044,0.1620999537408352,0.38380001205950975,0.04870002157986164,3.154899924993515,0.004399917088449001,0.18530001398175955,0.27279998175799847,0.011599971912801266,0.02889998722821474,5.5547000374644995
345,0.3082000184804201,0.08939998224377632,0.20420004148036242,0.024300068616867065,1.561800017952919,0.002800021320581436,0.11310004629194736,0.14960009139031172,0.008399947546422482,0.018600025214254856,3.021300071850419
346,0.5441000685095787,0.09300000965595245,0.25239994283765554,0.02829998265951872,1.5475000254809856,0.002700020559132099,0.11540006380528212,0.15389989130198956,0.008100061677396297,0.018200022168457508,3.1771999783813953
347,0.28609996661543846,0.08889997843652964,0.29660004656761885,0.056699966080486774,1.551200053654611,0.0028999056667089462,0.1140000531449914,0.14809996355324984,0.0078000593930482864,0.017999904230237007,3.107599914073944
348,0.4390999674797058,0.1428999239578843,0.40989997796714306,0.04870002157986164,1.9643999403342605,0.002800021320581436,0.12260000221431255,0.20130001939833164,0.007899943739175797,0.020400038920342922,4.248900106176734
349,0.3664999967440963,0.0942000187933445,0.22089993581175804,0.027099973522126675,1.5909000067040324,0.002700020559132099,0.11539994738996029,0.15380000695586205,0.007899943739175797,0.018400023691356182,3.0223000794649124
350,0.6668999558314681,53.694300004281104,0.2429999876767397,0.02529995981603861,1.6485999803990126,0.003100023604929447,0.125700025819242,0.2207999350503087,0.008199946023523808,0.02189993392676115,57.086999993771315
351,0.4776000278070569,0.1537000061944127,0.41459989733994007,0.03779993858188391,1.627699937671423,0.002700020559132099,0.1230000052601099,0.317899975925684,0.012100092135369778,0.030800001695752144,3.67719994392246
352,0.5993999075144529,0.09840005077421665,0.22139993961900473,0.025399960577487946,4.625799949280918,0.004600035026669502,0.19759999122470617,0.36310008727014065,0.014299992471933365,0.029600108973681927,6.637599901296198
353,0.3162000793963671,0.09159999899566174,0.21020008716732264,0.02480007242411375,1.856599934399128,0.004600035026669502,0.1927000703290105,0.27459999546408653,0.011699972674250603,0.02680008765310049,3.43879999127239
354,0.45000005047768354,0.14109991025179625,0.3548000240698457,0.0423000892624259,2.935500000603497,0.003600027412176132,0.17180002760142088,0.2682000631466508,0.01100008375942707,0.025499961338937283,5.18410000950098
355,0.4189000464975834,0.1330000814050436,0.36170007660984993,0.043899985030293465,3.4562000073492527,0.003100023604929447,0.12340000830590725,0.22650009486824274,0.008200062438845634,0.0198000343516469,5.55770006030798
356,0.42779999785125256,0.14210003428161144,0.3739999374374747,0.04539999645203352,2.9548000311478972,0.004100031219422817,0.17220003064721823,0.2706000814214349,0.012899981811642647,0.02759997732937336,5.219500046223402
357,0.3282000543549657,0.09749992750585079,0.2294000005349517,0.028999987989664078,1.7101999837905169,0.002600019797682762,0.12039998546242714,0.16309996135532856,0.008299946784973145,0.0195999164134264,3.215199918486178
358,0.45439996756613255,0.14759995974600315,0.3668999997898936,0.045199994929134846,3.6367999855428934,0.006299931555986404,0.5800999933853745,0.49400003626942635,0.009200070053339005,0.02510007470846176,6.572100101038814
359,0.32220000866800547,0.09619991760700941,0.23200002033263445,0.02659996971487999,1.9805999472737312,0.002900022082030773,0.188400037586689,0.16459997277706861,0.008899951353669167,0.020799925550818443,3.5444999812170863
360,0.6829999620094895,55.952100083231926,0.24890003260225058,0.028399983420968056,3.051699954085052,0.003400025889277458,0.1300000585615635,0.17389992717653513,0.00879995059221983,0.021499930880963802,60.83129998296499
361,0.33519999124109745,0.10459998156875372,0.2432999899610877,0.028999987989664078,3.6693000001832843,0.004399917088449001,0.17449993174523115,0.2607000060379505,0.011400086805224419,0.026999972760677338,5.501399980857968
362,0.41259999852627516,0.13049994595348835,0.3352999920025468,0.04109996370971203,2.7776999631896615,0.00400003045797348,0.17120002303272486,0.2615000121295452,0.011299969628453255,0.026999972760677338,4.890999989584088
363,0.34570007119327784,0.10009994730353355,0.22519996855407953,0.030099996365606785,1.573599991388619,0.0027999049052596092,0.11639995500445366,0.15520001761615276,0.0076999422162771225,0.020300038158893585,2.9956999933347106
364,0.484099960885942,0.14700007159262896,0.3842000151053071,0.045900000259280205,4.0333999786525965,0.004299916326999664,0.16589998267591,0.3027999773621559,0.010299962013959885,0.02680008765310049,6.450999993830919
365,0.448899925686419,0.14439993537962437,0.3677000058814883,0.04429998807609081,2.976899966597557,0.0039000296965241432,0.17030001617968082,0.32410002313554287,0.011499971151351929,0.030800001695752144,5.324700032360852
366,0.4977000644430518,0.15919993165880442,0.4051999421790242,0.049200025387108326,2.7379998937249184,0.004300032742321491,0.16769999638199806,0.24470000062137842,0.011300086043775082,0.027699978090822697,5.358099937438965
367,0.4939999198541045,0.15350000467151403,0.41560002136975527,0.04680000711232424,3.091900027357042,0.0030999071896076202,0.13419997412711382,0.23600005079060793,0.008800067007541656,0.021600048057734966,5.482500069774687
368,0.4634000360965729,0.1463000662624836,0.3393999068066478,0.043599982745945454,3.9935000240802765,0.003400025889277458,0.12869993224740028,0.17120002303272486,0.00809994526207447,0.020699924789369106,5.943299969658256
369,0.444200006313622,0.1547998981550336,0.354900024831295,0.043800100684165955,2.7562000323086977,0.004300032742321491,0.18839992117136717,0.2861999673768878,0.012499978765845299,0.02789997961372137,5.043699988164008
370,0.7630999898537993,84.56899994052947,0.22980000358074903,0.028999987989664078,1.7575999954715371,0.00400003045797348,0.1702000154182315,0.34220004454255104,0.01179997343569994,0.028099981136620045,88.37719995062798
371,0.304599991068244,0.09019998833537102,0.219699926674366,0.02619996666908264,1.7989000771194696,0.01750001683831215,0.12209999840706587,0.35369989927858114,0.011499971151351929,0.02680008765310049,3.440600004978478
372,0.5145999602973461,0.1829999964684248,0.6021000444889069,0.050600036047399044,4.44920000154525,0.003200024366378784,0.12449990026652813,0.21860003471374512,0.008900067768990993,0.02029992174357176,6.986599997617304
373,0.4323000321164727,0.13970001600682735,0.3668999997898936,0.05150004290044308,2.9727000510320067,0.0035999109968543053,0.1569000305607915,0.2644999185577035,0.010899966582655907,0.026700086891651154,5.239700083620846
374,0.5681999027729034,0.23010000586509705,0.2663000486791134,0.026900088414549828,1.8073999090120196,0.002600019797682762,0.12719992082566023,0.148500083014369,0.009599956683814526,0.018700025975704193,3.747600014321506
375,0.4290998913347721,0.1452999422326684,0.37420005537569523,0.04439998883754015,4.129400011152029,0.00500003807246685,0.2658999292179942,0.2808000426739454,0.012199976481497288,0.027799978852272034,6.576000014320016
376,0.4536999622359872,0.16169995069503784,0.3999999025836587,0.04930002614855766,2.197600086219609,0.003200024366378784,0.1194999786093831,0.16379996668547392,0.0075999414548277855,0.0195999164134264,4.46259998716414
377,0.29850006103515625,0.089899986051023,0.22759998682886362,0.02720009069889784,1.9357999553903937,0.00300002284348011,0.13160007074475288,0.31779997516423464,0.011599971912801266,0.028499984182417393,3.520800033584237
378,0.2916998928412795,0.09049999061971903,0.20890007726848125,0.025699962861835957,1.5725999837741256,0.0027999049052596092,0.11490005999803543,0.15279999934136868,0.00800006091594696,0.0295999925583601,2.9713999247178435
379,0.3007999621331692,0.09270000737160444,0.2698999596759677,0.05110003985464573,1.6299000708386302,0.002500019036233425,0.11399993672966957,0.15049998182803392,0.007500057108700275,0.03290001768618822,3.227700013667345
380,0.6686000851914287,55.07430003490299,0.2457998925819993,0.026699970476329327,4.537399974651635,0.004199915565550327,0.1813999842852354,0.32659992575645447,0.010999967344105244,0.02729997504502535,61.98110000696033
381,0.29580004047602415,0.09139999747276306,0.21030008792877197,0.02620008308440447,2.5525999953970313,0.003500026650726795,0.12290000449866056,0.21829991601407528,0.00809994526207447,0.020300038158893585,3.967300057411194
382,0.45709998812526464,0.16459997277706861,0.3773999633267522,0.04130008164793253,4.510600003413856,0.00500003807246685,0.21850003395229578,0.28279994148761034,0.011200085282325745,0.028099981136620045,6.993999937549233
383,0.3312999615445733,0.09570003021508455,0.21650001872330904,0.0252000754699111,1.9470000406727195,0.002900022082030773,0.12970005627721548,0.1509999856352806,0.0077999429777264595,0.018999911844730377,3.3460999839007854
384,0.6607999093830585,0.1514999894425273,0.5385000258684158,0.050600036047399044,3.9938000263646245,0.003500026650726795,0.12809992767870426,0.17120002303272486,0.010299962013959885,0.021000043489038944,6.6893999464809895
385,0.4099999787285924,0.13299996498972178,0.34220004454255104,0.04329998046159744,4.485499928705394,0.004599918611347675,0.17699995078146458,0.4143000114709139,0.01910002902150154,0.035899924114346504,7.451700046658516
386,0.4798000445589423,0.14809996355324984,0.4251999780535698,0.049200025387108326,3.676700056530535,0.004800036549568176,0.19590009469538927,0.45930000487715006,0.01279998105019331,0.028099981136620045,6.308399955742061
387,0.45689998660236597,0.1852000132203102,0.9090999374166131,0.10250008199363947,2.679099910892546,0.003200024366378784,0.12119999155402184,0.2169000217691064,0.007899943739175797,0.031400006264448166,5.7125999592244625
388,0.32650004141032696,0.11779996566474438,0.23549993056803942,0.027699978090822697,2.0198000129312277,0.004500034265220165,0.1873999135568738,0.3578000469133258,0.012399978004395962,0.02789997961372137,3.7700000684708357
389,0.5474999779835343,0.1849000109359622,0.41449989657849073,0.05010003224015236,3.239199984818697,0.004100031219422817,0.17140002455562353,0.3342999843880534,0.01179997343569994,0.029199989512562752,5.9266999596729875
390,0.4464000230655074,52.52140003722161,0.2310998970642686,0.0673000467941165,1.631599967367947,0.002600019797682762,0.11629995424300432,0.15470001380890608,0.008200062438845634,0.019600032828748226,55.70100003387779
391,0.33179996535182,0.09190000128000975,0.26599992997944355,0.026799971237778664,1.9648999441415071,0.0066999346017837524,0.20530004985630512,0.30479999259114265,0.010999967344105244,0.03730005118995905,3.7700000684708357
392,0.3572999266907573,0.09280000813305378,0.3396000247448683,0.03220001235604286,1.9583000103011727,0.0029999064281582832,0.12079998850822449,0.15930004883557558,0.008300063200294971,0.02650008536875248,3.6091000074520707
393,0.4328000359237194,0.14020001981407404,0.35589991603046656,0.0439999857917428,2.863299916498363,0.004100031219422817,0.16739999409765005,0.25200005620718,0.01179997343569994,0.02819998189806938,5.0694000674411654
394,0.29959995299577713,0.10960001964122057,0.20849995780736208,0.026099965907633305,1.600000075995922,0.002800021320581436,0.11699995957314968,0.1561000244691968,0.008300063200294971,0.018400023691356182,2.9902999522164464
395,0.43729995377361774,0.1417000312358141,0.354600022546947,0.04569999873638153,2.997900010086596,0.003800028935074806,0.16820000018924475,0.2633000258356333,0.011399970389902592,0.0271000899374485,5.242000101134181
