scenario_idx,timestep,t_sim,adv_ctrl_pitch,adv_ctrl_yaw,adv_ctrl_throttle,base_ctrl_pitch,base_ctrl_yaw,base_ctrl_throttle,state_norm,safe_flag,active_controller,switch_event,recovery_timestep
2,57,0.5700000000000001,-15.253815586274872,-46.52324859364426,0.22056889244180822,6.718579548049812e-05,0.0011248556038719795,0.3333333333333333,5.377928206117968e-08,True,ADVANCED,False,-1
2,58,0.58,14.06513612691745,-27.589674555188253,0.6649803215052619,6.585025206894204e-05,0.0011638959250856605,0.3333333333333333,5.563462360343796e-08,True,ADVANCED,False,-1
2,59,0.59,-9.812596120054227,24.411143446580507,-0.16925929493018654,6.384116871654588e-05,0.001232139823644129,0.3333333333333333,5.888520636828431e-08,True,ADVANCED,False,-1
2,60,0.6,39.094552743436395,-48.23786322253721,0.2553901575596913,6.267324494231272e-05,0.0012642659602104696,0.3333333333333333,6.041671420502112e-08,True,ADVANCED,False,-1
2,61,0.61,23.34195454430136,-37.111766064180664,-0.1961369839252829,5.926937936398277e-05,0.0013510649189867703,0.3333333333333333,6.455335326672965e-08,True,ADVANCED,False,-1
2,62,0.62,8.806162426955966,7.521758543991566,0.3039344628490927,5.476319681795494e-05,0.0014737181011618761,0.3333333333333333,7.040074898177395e-08,True,ADVANCED,False,-1
2,63,0.63,6.8460397600698,8.796717938609715,-0.014305425407910327,5.012396035322795e-05,0.0015750798548660736,0.3333333333333333,7.523294529939848e-08,True,ADVANCED,False,-1
2,64,0.64,14.086225685081484,-35.73408237082261,0.3969660825901489,4.547223766299096e-05,0.001655749371673013,0.3333333333333333,7.908039496551318e-08,True,ADVANCED,False,-1
2,65,0.65,23.49509525881776,34.758093522362444,-0.04620469550551312,4.0353813055578035e-05,0.001771232835643663,0.3333333333333333,8.458739607156548e-08,True,ADVANCED,False,-1
2,66,0.66,12.267588225620464,24.673973573354736,0.7690378947961842,3.421549947042807e-05,0.001833458240990009,0.3333333333333333,8.755504670451971e-08,True,ADVANCED,False,-1
2,67,0.67,-22.73418473260191,-26.657107595213684,-0.04474308548963146,2.781460089475252e-05,0.001859852337513121,0.3333333333333333,8.88120381031484e-08,True,ADVANCED,False,-1
2,68,0.68,10.096064814392799,8.290683387940849,0.4481549747108071,2.331155827920061e-05,0.0019155955534976385,0.3333333333333333,9.147177249705277e-08,True,ADVANCED,False,-1
2,69,0.6900000000000001,43.48133920873108,-7.94939036659468,1.0160507499768856,1.8531643156358892e-05,0.0019558156278178056,0.3333333333333333,9.339126285606742e-08,True,ADVANCED,False,-1
2,70,0.7000000000000001,-25.70388261909012,-32.12706925618481,0.3447417245729556,1.1434201820814947e-05,0.002001552963145489,0.3333333333333333,9.557548477241011e-08,True,ADVANCED,False,-1
2,71,0.71,21.44216728277361,14.197538291241322,0.17815132620293817,6.440582753955395e-06,0.0020812690480472877,0.3333333333333333,9.938156761071154e-08,True,ADVANCED,False,-1
2,72,0.72,-45.43233865382852,-13.400219148233417,0.4569196382970417,4.79586374976244e-07,0.0021359764785089863,0.3333333333333333,1.0199499379192666e-07,True,ADVANCED,False,-1
2,73,0.73,-37.352652352474536,5.188600649488898,0.31559521391865103,-2.2714537233193824e-06,0.0022012934289019474,0.3333333333333333,1.051142266252861e-07,True,ADVANCED,False,-1
2,74,0.74,4.6258184084111384,1.747144522827726,-0.14289108934918693,-2.5623524442852977e-06,0.0022538523634760645,0.3333333333333333,1.0762291263746167e-07,True,ADVANCED,False,-1
2,75,0.75,16.831517190481044,32.4925406279661,0.5161406156104709,-3.164693349951609e-06,0.0022990588311653033,0.3333333333333333,1.097812981619084e-07,True,ADVANCED,False,-1
2,76,0.76,-28.13905721464388,15.440411988478733,0.35413578527366263,-4.804960587320214e-06,0.002300753603332094,0.3333333333333333,1.0986262142179915e-07,True,ADVANCED,False,-1
2,77,0.77,115.59465503972919,17.12240960347676,0.5406696920541797,-4.638940805062221e-06,0.0022837504038959572,0.3333333333333333,1.0905110793313917e-07,True,ADVANCED,False,-1
2,78,0.78,19.543155531544063,-9.459244069895872,0.42769076614798024,-1.1644626780042926e-05,0.0022479006328794612,0.3333333333333333,1.073436681783082e-07,True,ADVANCED,False,-1
2,79,0.79,-7.102188278698982,-14.567225507503185,0.2245622418158968,-1.937109783078645e-05,0.0022269869318482286,0.3333333333333333,1.0634994265663252e-07,True,ADVANCED,False,-1
2,80,0.8,-56.349791623544704,20.57198684918905,-0.2838147613568955,-2.6136910004001944e-05,0.002225645271528649,0.3333333333333333,1.0629103549755904e-07,True,ADVANCED,False,-1
2,81,0.81,32.31933618338638,1.9353576700870938,-0.12332343337879181,-2.8998730612685188e-05,0.0021997513930217434,0.3333333333333333,1.050553233313374e-07,True,ADVANCED,False,-1
2,82,0.8200000000000001,20.045943043450116,-21.89800622926988,0.26493757687459246,-3.371561434906426e-05,0.0021741244731608026,0.3333333333333333,1.0383492479679777e-07,True,ADVANCED,False,-1
2,83,0.8300000000000001,-19.869835715617796,64.31577688797641,0.39017570669540336,-3.9395667300992144e-05,0.0021773378527605463,0.3333333333333333,1.0399292544016051e-07,True,ADVANCED,False,-1
2,84,0.84,5.259078655800146,-19.863326246813813,0.4557300004388672,-4.351785630024568e-05,0.002103050962134404,0.3333333333333333,1.0045026520512492e-07,True,ADVANCED,False,-1
2,85,0.85,-3.7894574440194297,15.15348698548886,0.4597265582510364,-4.7753572975548614e-05,0.00206002875206675,0.3333333333333333,9.840103990396267e-08,True,ADVANCED,False,-1
2,86,0.86,-10.381152696190064,-14.245168356900635,0.004001230227886454,-5.154291023753674e-05,0.0020031245786235967,0.3333333333333333,9.568943666150957e-08,True,ADVANCED,False,-1
2,87,0.87,11.818514507842707,-37.827934083865514,0.47535858411643284,-5.451938347377899e-05,0.001969005024553574,0.3333333333333333,9.40652545110284e-08,True,ADVANCED,False,-1
2,88,0.88,30.626485629887267,-45.572739065112955,0.05472977814012461,-5.811405155215624e-05,0.001983690946792079,0.3333333333333333,9.476971206823168e-08,True,ADVANCED,False,-1
2,89,0.89,-21.580616766860693,13.306214975210441,0.432390216028801,-6.343943990162443e-05,0.0020515955636850104,0.3333333333333333,9.801452317680009e-08,True,ADVANCED,False,-1
2,90,0.9,-0.6461378000830424,-97.21889184621743,-0.10731629240028695,-6.715770955688579e-05,0.0020967422609176507,0.3333333333333333,1.0017035362307716e-07,True,ADVANCED,False,-1
2,91,0.91,-36.269316952070696,48.959095186561015,-0.22904241338818976,-7.068466857154874e-05,0.0022540369586413955,0.3333333333333333,1.076785088524286e-07,True,ADVANCED,False,-1
2,92,0.92,5.063000201640666,43.23738158674331,-0.23075864535383178,-7.184764078804203e-05,0.0023368512723682313,0.3333333333333333,1.1162931018900225e-07,True,ADVANCED,False,-1
2,93,0.93,1.4611883364822003,-29.449911061087782,0.3386310422789812,-7.337058781681258e-05,0.002359499296817823,0.3333333333333333,1.127096086623279e-07,True,ADVANCED,False,-1
2,94,0.9400000000000001,-16.863212725298503,2.092677958886313,0.08440592094147195,-7.500358505251868e-05,0.00241522241209547,0.3333333333333333,1.1536850998422588e-07,True,ADVANCED,False,-1
2,95,0.9500000000000001,21.004797716494597,47.57608016586049,-0.17134464964805468,-7.56108503274173e-05,0.0024628620022939447,0.3333333333333333,1.1764056378718215e-07,True,ADVANCED,False,-1
2,96,0.96,-57.4207684796987,-4.557941391627553,0.37649516194537297,-7.759858223123122e-05,0.0024486463372727666,0.3333333333333333,1.1696263231806425e-07,True,ADVANCED,False,-1
2,97,0.97,-17.55486705866609,-6.249705720514967,0.05209971960235016,-7.603704904316745e-05,0.0024413217684228945,0.3333333333333333,1.1660993635294492e-07,True,ADVANCED,False,-1
2,98,0.98,26.64818650624682,10.715209128633367,-0.00787287857819624,-7.364675246147272e-05,0.0024422293033210447,0.3333333333333333,1.1665044279250747e-07,True,ADVANCED,False,-1
2,99,0.99,10.386640845450454,24.37930716291198,0.3888886525770837,-7.32028233192714e-05,0.0024301878337734243,0.3333333333333333,1.1607575181197989e-07,True,ADVANCED,False,-1
3,0,0.0,0.0067867319771243405,0.015005558469217873,0.2,0.0,0.0,0.3333333333333333,0.0,True,ADVANCED,False,-1
3,1,0.01,0.002407121258256528,-0.02974586856049409,0.2,-4.072039186274604e-10,-1.8006670163061447e-08,0.3333333333333333,1.1431758985471126e-12,True,ADVANCED,False,-1
3,2,0.02,-0.0021560671109631165,0.018652935289139243,0.2,-9.514214116262357e-10,1.4823689627761638e-09,0.3333333333333333,2.2385055597868874e-12,True,ADVANCED,False,-1
