time,true_x,true_y,true_z,est_x,est_y,est_z,pos_error_norm,vel_error_norm
60.09999999999661,1719.8196393692238,41.68984132454813,8585.242517877166,1722.3271729456594,59.181701786780685,8547.01555717771,42.113577755694386,28.376015936205015
60.10999999999661,1720.5055490674335,41.7267788195039,8587.780315989623,1722.9577749380107,59.25427931183897,8549.27700580925,42.376073202635695,28.38957315804991
60.11999999999661,1721.1916362913305,41.763683981494204,8590.318581363797,1723.5882095284578,59.32740334973098,8551.538932281139,42.6390546834851,28.402048492533005
60.129999999996606,1721.8779001515732,41.80055720695959,8592.85731434747,1724.2184502908822,59.401037906350176,8553.801344124482,42.9024930028912,28.414583002332314
60.139999999996604,1722.5643399377648,41.8373988348572,8595.396515102992,1724.8484688942196,59.47514688165834,8556.064249371857,43.166358762313266,28.425975569461404
60.1499999999966,1723.250954849573,41.87420929556823,8597.936183964071,1725.4782381875045,59.5496967275219,8558.327659254792,43.430621417039355,28.436813439628548
60.1599999999966,1723.9377440599549,41.910988936844554,8600.476321242992,1726.1077382706796,59.62465470561754,8560.591584409776,43.69525216882521,28.446357371045814
60.1699999999966,1724.6247067711706,41.947738101450966,8603.016927253488,1726.7369571519182,59.69998362358785,8562.856029386852,43.96022679881803,28.456076490228266
60.179999999996596,1725.3118422528303,41.984457101664255,8605.558002244063,1727.3658792620454,59.77564260244747,8565.12099808001,44.22552040758916,28.464651959642666
60.189999999996594,1725.9991497834992,42.02114622933916,8608.099546465432,1727.9944890384932,59.85159590728244,8567.386497002617,44.491108224248244,28.47301724702133
60.19999999999659,1726.6866285904662,42.05780575108765,8610.641560220416,1729.2846343311762,59.670402978705184,8572.18490005081,42.37768193674127,27.461343861098587
60.20999999999659,1727.3742779868012,42.094435953862906,8613.184043777368,1729.9142704839273,59.74603806295597,8574.461524220573,42.6317269147004,27.468550801987956
60.21999999999659,1728.0620972809488,42.1310370841747,8615.726997400443,1730.5435172871419,59.82175683349623,8576.73868216819,42.88598529992845,27.47592362566864
60.229999999996586,1728.7500859124768,42.16760930983447,8618.270421209274,1731.1723702613062,59.89751744084296,8579.01637618072,43.14043526558748,27.481926902546515
60.239999999996584,1729.4382432732923,42.20415280569571,8620.814315407612,1731.8008259403937,59.973286270189746,8581.294608774446,43.39505862779045,27.48824148933608
60.24999999999658,1730.1265687702394,42.24066775687695,8623.358680204325,1732.4288773061598,60.049027451410495,8583.573380377333,43.649838280663715,27.493688937627724
60.25999999999658,1730.8150617879483,42.27715434935135,8625.90351585137,1733.0565319068432,60.12469577080335,8585.85268877763,43.90475683083833,27.499057399934358
60.26999999999658,1731.5037217401036,42.31361283870388,8628.448822628201,1733.68380144011,60.200255274328946,8588.132527810703,44.159804720239364,27.504404264487984
60.279999999996576,1732.1925479874012,42.35004343438001,8630.994600861472,1734.3106957211644,60.27566876231867,8590.412899199842,44.414964853899924,27.50819516451408
60.289999999996574,1732.881540109398,42.386446258530256,8633.540850657828,1734.937223398543,60.35090111505939,8592.693802697891,44.67022273415353,27.512444909903092
60.29999999999657,1733.5706975477046,42.42282137626814,8636.08757224472,1736.213051913473,60.1640037218502,8597.442745467675,42.604626793826995,26.655827654315786
60.30999999999657,1734.2600197727772,42.459168839135444,8638.634765837634,1736.8392414085877,60.23761724268437,8599.733380703445,42.84907673734452,26.659954186741462
60.31999999999657,1734.9495063507059,42.49548870925552,8641.182431590889,1737.4650854125912,60.31086600176773,8602.02452184145,43.09359235473889,26.664170245892304
