t,x,y,z,vx,vy,vz,roll,pitch,yaw,p,q,r
33.490000000001906,468.50719938143345,1.129297891237721,3278.6980556905346,31.89344485255659,0.5379162377312239,151.53848719079446,3.0722208051583464,0.2407915286488409,2.105000066782988,0.6857130136668149,0.17830424533510247,9.07109007146078e-16
33.500000000001904,468.8262667855927,1.1346678661589034,3280.213741657903,31.90674041591998,0.536997492118246,151.5685967368528,3.0789933083790073,0.23915616901183112,2.1051113219497974,0.6746058882471807,0.16389294724207987,9.129297732374247e-16
33.5100000000019,469.1454666466013,1.1400284951551722,3281.7297289462003,31.91998610086257,0.5360628996268815,151.5987288297382,3.0856536843876503,0.2376634799161217,2.105202474376396,0.6638848415584087,0.14953174673864922,9.129297732374247e-16
33.5200000000019,469.4647986214771,1.1453797307837845,3283.246017701786,31.933197487581563,0.535123562861221,151.62887555858615,3.0922045637936533,0.23631277271938966,2.1052757204788106,0.6533681978631796,0.1352584826559806,9.158401562830981e-16
33.5300000000019,469.78426247560054,1.150721349470638,3284.7626079572497,31.946385412346338,0.5341618686853576,151.65902554633846,3.098648609451134,0.23510505370277568,2.1053331024233106,0.6430644331081942,0.12090092526031042,9.100193901917514e-16
33.540000000001896,470.1038578880247,1.1560531793713473,3286.2794998303402,31.95954124241776,0.5331829900709337,151.68918730904446,3.1049889238009296,0.2340406172127807,2.1053766542601533,0.633019110339657,0.10652807728678823,9.07109007146078e-16
33.550000000001894,470.42358452984155,1.1613749805557516,3287.7966934271058,31.972664181683097,0.5321801184404359,151.7193596765643,3.111229038980933,0.2331202141573807,2.10540834484861,0.6232779565871921,0.09209207449490535,9.129297732374247e-16
33.56000000000189,470.74344209592056,1.166686720379902,3289.3141888857567,31.98575660790367,0.5311739824150552,151.74954586508156,3.117371218354289,0.23234299987624762,2.105430150126525,0.6137149974240229,0.0777505057585013,9.027434325775678e-16
33.57000000000189,471.0634303097724,1.1719883260181627,3290.8319863270885,31.998821385186613,0.5301605638260601,151.77974413316932,3.1234176985087334,0.2317085238008718,2.1054439722873353,0.6043301552898818,0.06346196229683128,9.027434325775678e-16
33.58000000000189,471.38354893810026,1.177279645290552,3292.350085828539,32.011862832785624,0.5291319272389401,151.80995014501707,3.1293707673409803,0.23121707434633465,2.1054516467824187,0.595130817126063,0.04915069457845836,8.969226664862211e-16
33.590000000001886,471.70379771165955,1.1825604702912536,3293.8684874840815,32.02487735592919,0.5280825000701563,151.8401655542672,3.135233312991838,0.23086922662941212,2.1054549668137614,0.5861785327532558,0.03478632278180992,8.903743046334561e-16
33.600000000001884,472.0241762370272,1.1878307015806253,3295.387191493089,32.03785253676419,0.527023128937166,151.87040090075504,3.1410087433707785,0.2306642272269146,2.1054556978772885,0.5775263146945995,0.020500092274606436,8.903743046334561e-16
33.61000000000188,472.34468430715566,1.193090183411072,3296.90619793236,32.050807012847656,0.5259481830446726,151.90064392707532,-3.1364861403611966,0.2306024041752035,2.10545555427414,0.5690456272633154,0.006182329319007128,8.961950707248028e-16
33.62000000000188,472.6653216657687,1.1983388390842118,3298.4255069302194,32.063735861307926,0.5248655673139728,151.9308997859508,-3.1308785835559902,0.23068325648780963,2.105456211249802,0.5607406615294886,-0.008085494817636311,8.961041212546254e-16
33.63000000000188,472.98608818015083,1.2035764463542662,3299.9451185104435,32.076651438213524,0.5237607270054432,151.96115802243253,-3.125352071795403,0.23090784662441255,2.1054593207569994,0.552580043119633,-0.022461082099909074,9.07745653437319e-16
33.640000000001876,473.30698357256495,1.2088028241396656,3301.465032799842,32.089539241409796,0.5226377785399383,151.99142893984828,-3.1199037190734624,0.23127636963229592,2.1054665014296687,0.5446707993691666,-0.036858974530211065,9.015610894652631e-16
33.650000000001874,473.6280076755904,1.21401776333285,3302.9852498558016,32.102410302550076,0.5214939193184461,152.02170559594495,-3.114531447201264,0.23178961125658937,2.1054793572564314,0.5369321729189399,-0.05133947484788475,8.899195572825696e-16
33.66000000000187,473.94916028727323,1.2192211170083835,3304.505769776065,32.11526116827955,0.5203353675533499,152.05199202631894,-3.109233176191781,0.2324477212341447,2.1054994546721595,0.5293647610811113,-0.06584013114485864,8.950127276124979e-16
33.67000000000187,474.27044119020445,1.2244125541578492,3306.026592627573,32.12809029312031,0.5191437149465685,152.08228515078721,-3.1040057455614103,0.23325221433800158,2.105528382524778,0.5220755202183781,-0.08049862663640064,8.775504293384576e-16
33.68000000000187,474.59185022789416,1.2295918677191093,3307.5477184746155,32.140903768969125,0.5179313561260055,152.11258470424684,-3.0988471416464725,0.23420382675557705,2.1055676946638107,0.5149498606083837,-0.09523816158569791,8.717296632471109e-16
33.69000000000187,474.9133871470814,1.2347589314540053,3309.06914746456,32.153691918722046,0.5167063734895917,152.1428989944627,-3.093754878775462,0.2353022949462671,2.1056188841733112,0.5080355532719637,-0.10995969987581329,8.833711954298043e-16
33.700000000001864,475.23505173751505,1.239913518914603,3310.5908796984695,32.16645904336766,0.5154587460597727,152.17322339095134,-3.088726330272642,0.23654827095464048,2.105683463637537,0.5013452868940986,-0.12475584641911613,8.833711954298043e-16
33.71000000000186,475.5568437078844,1.245055385350456,3312.1129153235083,32.17919703693706,0.5141866435852913,152.20356250387,-3.0837580325137757,0.2379422336785184,2.1057629247956657,0.49496215172457964,-0.13961022016617455,8.833711954298043e-16
33.72000000000186,475.87876283149296,1.2501843475010885,3313.6352544678543,32.19191236085607,0.5128962150632511,152.23391443459312,-3.0788473802448086,0.23948439223340623,2.1058587310369,0.48879976529982516,-0.15449671218019348,8.833711954298043e-16
33.73000000000186,476.2008088781366,1.255300249708901,3315.1578972742577,32.20460466436437,0.511590220781253,152.2642806403344,-3.0739918467060536,0.24117471169511684,2.105972314970106,0.48284968178041826,-0.16939173068778557,8.717296632471109e-16
33.74000000000186,476.5229816323258,1.2604028662932216,3316.6808438627477,32.21727541892107,0.5102616584320542,152.29465884898258,-3.069188664834722,0.2430137323213868,2.106105134786965,0.47713387748922176,-0.1843537499985875,8.89191961521151e-16
33.750000000001855,476.84528086556674,1.2654919399322082,3318.2040943543116,32.22992332409099,0.5089073638986588,152.32504915637713,-3.064434768852132,0.24500216577833056,2.1062586572019755,0.4716804340783237,-0.19940081331445658,8.979231106581711e-16
33.76000000000185,477.16770639482456,1.2705672576021456,3319.727648861005,32.242552925784665,0.5075317669937396,152.3554506693567,-3.0597276921198047,0.2471405261693025,2.1064343323348957,0.46642812406236706,-0.21451396095544362,9.095646428408647e-16
33.77000000000185,477.490257886767,1.2756285859418983,3321.2515075751703,32.255149194243195,0.5061328339752678,152.38587141654605,-3.0550634781876944,0.2494289185794636,2.1066335745109876,0.46152497719158414,-0.22965298436267986,9.095646428408647e-16
33.78000000000185,477.81293520568204,1.2806756135865758,3322.77567056265,32.26773189150351,0.5047027644677446,152.41629874794566,-3.050439550651406,0.25186873546504396,2.106857912833161,0.4568282001361872,-0.24494792013180672,9.095646428408647e-16
33.79000000000185,478.1357381392721,1.2857080804109553,3324.3001379486964,32.28029335900941,0.5032466824379561,152.4467386046626,-3.0458528562363547,0.25446067625796687,2.1071088258567165,0.45238458634174633,-0.2603301043886233,8.921023445668245e-16
33.800000000001845,478.45866646489657,1.2907256941742544,3325.824909856601,32.29283256244296,0.5017613763299068,152.47719079046374,-3.041300060442564,0.25720561870970116,2.1073878199862164,0.44821929947578226,-0.27581833014327856,8.833711954298043e-16
33.81000000000184,478.78171999354106,1.2957282182309053,3327.3499864125656,32.30535286444966,0.5002524056650959,152.50765559643017,-3.0367783667313337,0.2601041189926103,2.107696381880029,0.4442766400249909,-0.29138118009075903,9.03743876749518e-16
33.82000000000184,479.10489858220666,1.300715488722949,3328.8753677471846,32.31785886655888,0.49872704920438216,152.5381334618759,-3.0322857077119294,0.2631563358386888,2.108035964330688,0.4404820539399168,-0.3069795445747835,9.182957919778848e-16
33.83000000000184,479.4282021549522,1.305687225411063,3330.401053924335,32.33035727455583,0.49717366881138464,152.56861771505115,-3.0278200376012183,0.2663635166928535,2.108408152108792,0.43682730007879317,-0.32272377919833006,9.066542597951913e-16
33.84000000000184,479.7516305788609,1.3106431495987163,3331.927045041839,32.34284239086895,0.495592418765333,152.59911175037902,-3.0233787590119,0.26972666518456845,2.1088145248347785,0.43336477617072294,-0.33859032566664377,9.12475025886538e-16
33.850000000001835,480.0751837379076,1.3155829679779691,3333.4533411884345,32.355315904670476,0.49398183792527645,152.6296146595528,-3.018959319669049,0.27324692624195723,2.109256703924994,0.4300858105605522,-0.3545944022891961,9.12475025886538e-16
33.86000000000183,480.398861454446,1.3205065035619727,3334.9799425263996,32.367771653839554,0.492353558400359,152.6601337965281,-3.014559104751583,0.27692434225689655,2.109736195663397,0.4269965776728573,-0.37062592920420406,9.241165580692315e-16
33.87000000000183,480.7226636461809,1.3254133872066973,3336.5068491117145,32.38021917348886,0.49068836447245856,152.69065853148663,-3.0101754285960434,0.28076068084913874,2.11025475533675,0.4240940653107668,-0.3868597697110964,9.35758090251925e-16
33.88000000000183,481.0465902154793,1.3303033365271077,3338.034061040765,32.392656929843554,0.48899493204103667,152.7211929050875,-3.0058058233247884,0.28475698693643436,2.110814080260125,0.4213544245329586,-0.4032242195489434,9.473996224346187e-16
33.89000000000183,481.3706410463631,1.335176078280133,3339.5615784273446,32.40508308838178,0.48727417530252026,152.7517386579141,-3.00144764316909,0.2889141463856568,2.1114158803247225,0.4187913264263123,-0.41970435486898966,9.35758090251925e-16
33.900000000001825,481.6948159909353,1.340031352582742,3341.089401409699,32.41749445721671,0.48552743026092265,152.78229823543055,-2.9970979563024223,0.2932328064654348,2.112061867120696,0.416429407247311,-0.4362772363771447,9.473996224346187e-16
33.91000000000182,482.0191149345291,1.3448688977443601,3342.6175301121993,32.42989435937964,0.48375451616180587,152.8128702500614,-2.992754074605722,0.2977137110953225,2.1127538045162266,0.41423870295172854,-0.45295380582158934,9.473996224346187e-16
33.92000000000182,482.343537822641,1.3496882863221455,3344.145964579107,32.44228881118633,0.4819388577785388,152.84344669076646,-2.988413043509436,0.3023589673971596,2.113493715969088,0.4122338440630983,-0.4698731986045854,9.473996224346187e-16
33.93000000000182,482.66808454062226,1.3544890943694863,3345.674704886585,32.454671798126135,0.48008080473407366,152.8740307477851,-2.9840713110271175,0.30717039391805834,2.114283646095607,0.41046903596939327,-0.48700782187636327,9.473996224346187e-16
33.94000000000182,482.99275502104285,1.359270981156832,3347.2037511252706,32.46704804205767,0.47818867873456733,152.90462386854648,-2.9797260697916936,0.3121493513925593,2.115125630411283,0.40886499196597254,-0.5043129442127736,9.41578856343272e-16
33.950000000001815,483.31754914259864,1.3640335699963977,3348.7331034031336,32.47941215558085,0.4762588839565703,152.9352277862794,-2.9753737803566778,0.31729722321502285,2.116021774433436,0.4074874858984462,-0.5217924948371009,9.357580902519253e-16
33.96000000000181,483.64246672771304,1.3687765699482068,3350.2627618859174,32.491758511438675,0.4742999951809156,152.96584827836546,-2.9710107003167128,0.3226145492666366,2.1169741063577456,0.4063537210392328,-0.5393626844626587,9.241165580692317e-16
33.97000000000181,483.9675076120006,1.373499631337156,3351.792726714866,32.504088428757086,0.472306138894915,152.99648289489204,-2.9666328682195022,0.32810227615041154,2.1179847967891563,0.4054754775780688,-0.5570665089748219,9.41578856343272e-16
33.98000000000181,484.29267180848274,1.3782024432366544,3353.322997975402,32.516419648215646,0.4702811899498539,153.02712605356325,-2.9622380449505727,0.333761668100405,2.119056151267364,0.40467013023542225,-0.5749380740427072,9.532203885259655e-16
33.99000000000181,484.61795923793284,1.38288458155959,3354.8535757525387,32.528742945007686,0.46821383229357194,153.05777771368548,-2.957822555114538,0.3395943741242835,2.120190634542116,0.4040695904743528,-0.5930185061051648,9.41578856343272e-16
34.000000000001805,484.9433698493048,1.3875457560345157,3356.3844601781116,32.54106113719992,0.4661174474925674,153.0884425572819,-2.953383475784782,0.34560119907321063,2.121390641075365,0.4035940661334958,-0.6112241641147057,9.473996224346187e-16
34.0100000000018,485.2689035739814,1.3921854355134253,3357.9156512942195,32.5533724676548,0.46396794789097084,153.11911161077816,-2.9489165817177816,0.3517843996218222,2.122658956484664,0.40335338405422244,-0.6297051113348218,9.473996224346187e-16
34.0200000000018,485.594560421766,1.3968031726190486,3359.4471491521685,32.56568477846003,0.46177371056232036,153.14978579488331,-2.9444186233563774,0.35814589127631646,2.1239984197964286,0.4032401050155048,-0.6484293273863125,9.532203885259653e-16
34.0300000000018,485.9203403337384,1.4013985010630166,3360.9789538322507,32.57799119723856,0.4595328443967955,153.1804680082331,-2.939885516374027,0.3646874133878961,2.125411959140894,0.40332621497810733,-0.6673816696901435,9.532203885259653e-16
34.0400000000018,486.24624334852473,1.4059709989275737,3362.511065382949,32.590301478629556,0.4572497864557158,153.21115506979976,-2.9353141795762108,0.37141062623273413,2.1269026170833776,0.4034985375359799,-0.6865570109178233,9.532203885259653e-16
34.050000000001795,486.57226941890997,1.410520186933385,3364.043483872293,32.60260703852407,0.454918800581132,153.24184893444223,-2.9307003616009033,0.3783171919011439,2.1284735766619325,0.4038597273961404,-0.7059586607835211,9.532203885259653e-16
34.06000000000179,486.8984185078508,1.4150456355109728,3365.5762094015963,32.61490889408546,0.4525448577587812,153.27255293030387,-2.9260399549492053,0.3854084531289297,2.1301280999386636,0.4043827209213121,-0.7255573490467443,9.415788563432718e-16
34.07000000000179,487.22469051804484,1.4195468681005616,3367.1092420720784,32.62720101940093,0.45012325895887206,153.30326704822681,-2.921327973463203,0.39268572125046375,2.131869602735219,0.405139421291706,-0.7453534541619354,9.182957919778848e-16
34.08000000000179,487.55108545818666,1.4240233892167793,3368.642581945737,32.63949401418479,0.44765211162175955,153.33398736589845,-2.916560159302945,0.40015070467821223,2.1337017711720745,0.4060358214954939,-0.7653915352897799,9.182957919778848e-16
34.09000000000179,487.87760332130046,1.428474567876703,3370.1762290389083,32.65178631138001,0.44511786599237685,153.36470931710286,-2.9117313732251278,0.40780576931253565,2.1356286505183606,0.4071342710934199,-0.7857433420085495,9.299373241605784e-16
34.100000000001785,488.20424409291684,1.4328999012428263,3371.7101834268747,32.66407716163966,0.44253333661232075,153.39543879664623,-2.906836772419338,0.4156523558938543,2.1376542697557714,0.4083930548669772,-0.806318651358411,9.299373241605784e-16
34.11000000000178,488.53100772441735,1.4372989575356894,3373.244445232886,32.6763631500494,0.43990562928630644,153.42618060111894,-2.901871307980206,0.4236912612435866,2.1397827060377277,0.4098179528111036,-0.8270560637425816,9.299373241605784e-16
34.12000000000178,488.85789409415247,1.4416712375623812,3374.779014567014,32.6886369735109,0.43722800266918527,153.45693341283643,-2.896828823242168,0.4319232556011583,2.1420182563056622,0.4114974243338261,-0.8479579265394983,9.299373241605784e-16
34.13000000000178,489.18490316590595,1.4460163039360878,3376.313891539969,32.70090717534564,0.43450663737065737,153.4876972954817,-2.8917039839315977,0.44034891843999535,2.14436540864112,0.41332721254817345,-0.8690100434890098,9.182957919778848e-16
34.14000000000178,489.5120349156785,1.4503335988522803,3377.8490762449906,32.71317497725505,0.43172949161925805,153.51847050215517,-2.8864907517479597,0.44896955894548896,2.1468291173558316,0.41534294729365473,-0.8902935667206446,9.299373241605784e-16
34.150000000001775,489.8392893239989,1.454622553812693,3379.3845687596513,32.72544083204244,0.4288954960412682,153.5492514660816,-2.881182874631417,0.4577863523178851,2.1494145955348145,0.4175385036278649,-0.9118012741921232,9.066542597951915e-16
34.16000000000177,490.1666663677906,1.4588826898971594,3380.9203691907237,32.73770437916836,0.4260136084466551,153.58004310724203,-2.8757742113539866,0.4667997512343418,2.1521271558237087,0.41988135902845647,-0.9334654235060366,9.066542597951915e-16
34.17000000000177,490.4941660323681,1.4631135185575113,3382.4564776500843,32.74996645775477,0.4230828660351917,153.6108459360403,-2.8702583558488435,0.4760101665574412,2.154972421454125,0.4223664453946339,-0.9552889791197738,9.066542597951915e-16
34.18000000000177,490.8217883630734,1.4673144655112769,3383.9928942032466,32.76223307052252,0.42009469537656535,153.64165531623968,-2.864628778927516,0.48541851839192773,2.157956526267589,0.42496391298052427,-0.977332717392583,9.066542597951915e-16
34.19000000000177,491.1495333089916,1.4714850474312635,3385.5296189774126,32.77449459182009,0.41705819199867045,153.67247741658167,-2.858878164214177,0.49502469346910694,2.1610856608246305,0.42772976407636104,-0.9994979714887805,9.066542597951915e-16
34.200000000001765,491.47740082419114,1.4756246171612968,3387.0666520797217,32.78675151995684,0.41395697300332945,153.70331023090404,-2.852998084339781,0.5048294605694696,2.1643667178425066,0.4307209855876226,-1.0218859407351066,9.066542597951915e-16
34.21000000000176,491.8053908776129,1.4797326318316164,3388.6039936239886,32.79900534217674,0.4108014670319585,153.73415442669275,-2.8469804011884534,0.5148327254983038,2.167806761373564,0.43387776000811124,-1.0444171358982512,9.066542597951915e-16
34.22000000000176,492.133503511211,1.4838086001879949,3390.141643705575,32.81126335980762,0.407596835637846,153.76500815865776,-2.840817510780242,0.5250340608321311,2.1714132110027893,0.4371059439119877,-1.0670675278207211,9.18295791977885e-16
34.23000000000176,492.4617387310616,1.4878518777955687,3391.6796023576976,32.82352198505503,0.4043277607573735,153.7958652122511,-2.834500496384105,0.535433376672863,2.1751941142668625,0.4404808206795874,-1.089884090680977,9.18295791977885e-16
34.24000000000176,492.7900965815466,1.4918618837447744,3393.21786966028,32.835785048500995,0.40100059492055323,153.82673025825082,-2.828020480382758,0.5460302725712336,2.179157966794655,0.44394927948221224,-1.112847163397705,9.18295791977885e-16
34.250000000001755,493.11857704931026,1.4958379433969684,3394.7564456601312,32.84804677636469,0.39760596521940206,153.85759998511148,-2.8213672570092765,0.5568242538043124,2.183313835653763,0.4475867130258479,-1.1359608485244235,8.95012727612498e-16
34.26000000000175,493.44718015636255,1.4997793950598721,3396.2953304040902,32.86031070522936,0.39414516629036944,153.88847439589674,-2.8145304469007666,0.5678145813394107,2.1876713551548113,0.4513510745212269,-1.1592147682716958,9.066542597951917e-16
34.27000000000175,493.7759059974759,1.5036856305908985,3397.834523963582,32.87258411133202,0.39062355310265234,153.9193559491746,-2.8074998748731392,0.5790002911413406,2.192240776677008,0.45515767998459555,-1.182601614444974,9.182957919778852e-16
34.28000000000175,494.1047545738177,1.5075559230707967,3399.3740263623044,32.88485763417903,0.38702924798980426,153.9502398722458,-2.800263565935063,0.590380158593443,2.197033012425569,0.45911751082398033,-1.2061117720504302,9.299373241605788e-16
34.29000000000175,494.4337259420593,1.511389712964987,3400.9138376848005,32.89713682416173,0.3833789894190212,153.98113224957845,-2.792810006319954,0.6019520802082723,2.20205942631215,0.46312487686896464,-1.229671443983075,9.532203885259657e-16
34.300000000001745,494.7628201774082,1.5151863073060285,3402.453957989645,32.90942353488411,0.3796594341041521,154.012030484458,-2.7851264860661793,0.6137143605416875,2.2073324375283256,0.4672037703599815,-1.2533447691451063,9.299373241605788e-16
34.31000000000174,495.09203729757627,1.5189450781683138,3403.9943873651614,32.92171201680957,0.3758770862285184,154.04293755164267,-2.7771993318297508,0.6256643754339453,2.212865016750243,0.47138032095290205,-1.2770558081803307,9.066542597951919e-16
34.32000000000174,495.42137734668364,1.5226653077140284,3405.5351258212263,32.934004910737954,0.37202295457145756,154.07384560647728,-2.7690140891062605,0.6377993052231439,2.2186710774135863,0.4756376342384019,-1.3008084709738237,8.833711954298049e-16
34.33000000000174,495.7508403847242,1.5263463184224542,3407.076173358567,32.946303804054665,0.368101070842577,154.10475373407294,-2.760555821523846,0.650115624253242,2.224765309878969,0.4799356784300066,-1.3245540081761618,8.833711954298049e-16
34.34000000000174,496.08042641716423,1.5299874676603193,3408.617530046153,32.9586032440009,0.36411492378651833,154.13566875865797,-2.7518081400321868,0.6626092333129376,2.2311633143850886,0.4843210760710072,-1.3482598563896893,8.833711954298049e-16
34.350000000001735,496.4101354827361,1.533588125269794,3410.159195917674,32.9709065571903,0.3600657609474657,154.16658715206836,-2.7427541313292316,0.6752753930131634,2.2378816459613757,0.4887421167323084,-1.3718885205738387,8.833711954298049e-16
34.36000000000173,496.73996758255004,1.5371477427984017,3411.7011711297555,32.98320998139257,0.3559617528607762,154.19752120816392,-2.733375387263525,0.6881088927533856,2.2449379898327564,0.4932303438018854,-1.3954232837543281,8.484465988817245e-16
34.37000000000173,497.06992278936724,1.540665631519498,3413.2434557646297,32.99552068172062,0.35178887210962245,154.228463487407,-2.7236523923447256,0.7011046342195186,2.2523516056098747,0.49774662757015564,-1.418914252548958,8.3680506669903105e-16
34.38000000000173,497.4000011120361,1.54414109391852,3414.786049876688,33.00783226688367,0.34754623990220007,154.2594112058301,-2.7135639851891673,0.714256489747148,2.260142824570905,0.5023334328145038,-1.4422909667252672,8.484465988817245e-16
34.39000000000173,497.7302025644054,1.5475734472628766,3416.3289535388376,33.0201452369282,0.34323533443565807,154.29036621494723,-2.7030876596823954,0.727557712010281,2.268333389292678,0.5069781868121496,-1.4655310482847541,8.3680506669903105e-16
34.400000000001725,498.0605272127465,1.5509620110273379,3417.872166781141,33.03246483410885,0.3388563764461391,154.32132423035347,-2.6922000626390825,0.7410008038854081,2.276946495827532,0.5116120579672834,-1.4886015401336614,8.484465988817245e-16
34.41000000000172,498.39097514646653,1.5543060513127307,3419.4156895895444,33.04479337200371,0.3344040285392832,154.35228084034003,-2.680876385301666,0.7545776111202795,2.2860069794132802,0.5162109066836238,-1.5114837548843305,8.60088131064418e-16
34.42000000000172,498.72154636066966,1.5576049997946984,3420.9595221414042,33.057121420311766,0.3298948481967708,154.3832551859646,-2.6690893193750984,0.7682791051218603,2.295541326776049,0.5208502476070678,-1.5341398999974298,8.717296632471115e-16
34.43000000000172,499.0522409349818,1.560858206955007,3422.5036645344426,33.069457431211525,0.3253207160308738,154.41423930382888,-2.6568102988249342,0.78209569963105,2.3055780570684106,0.525451158685519,-1.5565730126638568,9.066542597951919e-16
34.44000000000172,499.3830588492523,1.5640650268959158,3424.048116864932,33.081791427046646,0.32068199409086606,154.44523304895623,-2.644008180072976,0.7960164567787427,2.316147322760773,0.5300905123095792,-1.5787027931051996,9.241165580692321e-16
34.450000000001715,499.7140002261707,1.5672248300537581,3425.592879249115,33.09413769184285,0.3159803157842427,154.47623841827823,-2.6306506418499955,0.8100301274299144,2.3272818491514267,0.5346350535190734,-1.600572694600618,8.775504293384581e-16
34.46000000000171,500.0450651429978,1.5703368651601146,3427.1379517338946,33.10649168271233,0.3112035106356591,154.5072484779848,-2.616702595234165,0.8241243381057886,2.339016535227505,0.5391338425783344,-1.6221416810313818,8.717296632471114e-16
34.47000000000171,500.37625360156767,1.573400631188144,3428.6833343600015,33.118845856986496,0.3063766028029481,154.53826261069955,-2.602127744835218,0.8382841787935407,2.351387383687361,0.5435561458228626,-1.6432120995330934,8.659088971557646e-16
34.48000000000171,500.7075657141402,1.576415420491322,3430.229027185176,33.13121125724991,0.3014789303178069,154.5692825174753,-2.586886724672634,0.8524950132879514,2.364434014968849,0.5478710122326942,-1.6639176731207814,8.309843006076842e-16
34.49000000000171,501.03900150242345,1.579380764198256,3431.775030371643,33.14357882832532,0.2965343706933994,154.60031864666928,-2.5709376926592267,0.8667402957750943,2.3781980159088514,0.5521055401438982,-1.6841493624911208,8.309843006076842e-16
34.500000000001705,501.3705609869143,1.5822961028767166,3433.32134400614,33.15594844908789,0.29153386784605045,154.63136344967944,-2.554236222390116,0.8810020566460768,2.3927234838157125,0.5562560634844088,-1.7038629796272944,8.484465988817244e-16
34.5100000000017,501.702244207518,1.5851607023926342,3434.867968114271,33.168322060367856,0.2864599515917481,154.66241081311324,-2.536734771190357,0.8952612393668842,2.4080575429385203,0.560330635206527,-1.723065304855342,8.833711954298048e-16
34.5200000000017,502.03405121502124,1.5879740674345257,3436.4149027904423,33.18070075032306,0.281336504189153,154.69346761709605,-2.5183839966131987,0.9094968968813806,2.424249649528855,0.5642580754786166,-1.7416777984835623,8.659088971557646e-16
34.5300000000017,502.36598203013125,1.5907354832184177,3437.9621480792953,33.193081511000365,0.2761415783892062,154.7245288852855,-2.49913078346106,0.9236867946972587,2.4413523420691914,0.5681063947150237,-1.759706553810478,8.659088971557646e-16
34.5400000000017,502.6980366805858,1.5934443188112775,3439.5097041346144,33.20546504545535,0.27088355928598,154.7556055319001,-2.4789187998882287,0.9378074007180697,2.4594214297176267,0.5718723882654559,-1.7771724552919697,8.659088971557646e-16
34.550000000001695,503.03021514727624,1.5961001168581608,3441.0575709222517,33.217846669041,0.26557980468832454,154.78667876373714,-2.4576919305405904,0.9518314866388509,2.478512825547105,0.5754674940681157,-1.7938051433754865,8.833711954298048e-16
34.56000000000169,503.3625174835552,1.5987021873829868,3442.605748519168,33.23023362789834,0.26020705248259973,154.817759691647,-2.435389650383562,0.965731586695648,2.498686821606535,0.5789281143755056,-1.8097811612027688,9.00833493703845e-16
34.57000000000169,503.6949436815881,1.601250075722285,3444.154237000282,33.24261980328597,0.25478883392982693,154.84884811138747,-2.4119506666639587,0.97947735066173,2.520004415912706,0.5822289199561745,-1.8249548498596608,9.270269411149054e-16
34.58000000000169,504.0274937263906,1.603743313414895,3445.7030364714283,33.255004480251266,0.24932376926100444,154.8799471146036,-2.3873118141477607,0.9930365896782845,2.5425283204575053,0.585383519505664,-1.8393251619215496,8.804608123841314e-16
34.59000000000169,504.36016763655556,1.60618131331631,3447.2521469437456,33.267391016493846,0.24379999014149475,154.91104723173186,-2.3614097978794955,1.006374789227487,2.5663216460286367,0.5883518164040831,-1.8528368608271417,8.862815784754782e-16
34.600000000001685,504.6929653959359,1.608563603327594,3448.8015684734096,33.279775938035876,0.2382290011283906,154.9421529664183,-2.334181571352104,1.0194551519298733,2.5914470806191487,0.5911403869469942,-1.8654461180872133,9.415788563432722e-16
34.61000000000168,505.02588701768093,1.6108896849282457,3450.351301236508,33.29216217450081,0.23260816006516907,154.97327630982883,-2.305563703175178,1.032239511054188,2.6179676891791184,0.5937675929024914,-1.877247634029351,9.386684732975987e-16
34.62000000000168,505.3589325159279,1.6131591245535815,3451.9013453928164,33.304549824698675,0.2269439625335735,155.0044156308554,-2.2754958885463727,1.0446872208704003,2.645943596746501,0.5962014968322005,-1.8881844755077695,9.270269411149052e-16
34.63000000000168,505.69210186046143,1.6153715047778046,3453.451700925392,33.316934453353724,0.22123802242231388,155.03555325752845,-2.2439248464270856,1.0567543357008136,2.6754278718260505,0.5984026507558212,-1.898056227560735,9.779586444141892e-16
34.64000000000168,506.0253950212707,1.6175264110808694,3455.0023679006613,33.32931608092841,0.21549063030647614,155.06669752695674,-2.2108028073280153,1.0683954181210216,2.7064679142865637,0.6003948128755747,-1.9069099130416856,9.69227495277169e-16
34.650000000001675,506.358811950843,1.619623555317174,3456.5533463585934,33.341692957229505,0.2097144236304785,155.09784579320808,-2.1760922099207467,1.0795629321388471,2.7391010622751115,0.6021455267065492,-1.9146659757421234,9.590411546173122e-16
34.66000000000167,506.69235267164333,1.621662429585973,3458.104636454224,33.35407208003277,0.20388742687988887,155.12900956303145,-2.1397642943305146,1.0902088866411486,2.773355860005091,0.6036845185270903,-1.9214788333967054,9.677723037543324e-16
34.67000000000167,507.0260171626194,1.623642857419947,3459.6562384358563,33.366449097604736,0.1980427833974164,155.16019816325127,-2.1018047248534866,1.1002841091297784,2.809246481041965,0.6050021191321994,-1.9273329312192677,9.663171122314956e-16
34.68000000000167,507.3598054128102,1.6255644111326026,3461.208152410998,33.378825019079414,0.19215537126556528,155.19139751417964,-2.062218176743896,1.109738368510539,2.8467679803534875,0.6060886275305681,-1.9321340407325422,9.597687503787306e-16
34.69000000000167,507.6937174019093,1.6274267610125155,3462.760378537671,33.39119890990515,0.18623498799129212,155.22261266727935,-2.021029887270077,1.1185215931596089,2.8858948561432025,0.6069443789987821,-1.9358906553291644,9.510376012417105e-16
